,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
9316,8020.0,1542.0,159.0,1.0,1.0,31.0,0.0,2270.0,2.0,1.0,0.0,3038.0,1.0
9317,746.0,1817.0,350.0,0.0,1.0,24.0,6.0,2033.0,0.0,1.0,0.0,9721.0,1.0
9318,1819.0,2660.0,277.0,2.0,0.0,51.0,9.0,0.0,0.0,0.0,1.0,6746.0,0.0
9319,372.0,2019.0,138.0,0.0,0.0,9.0,1.0,0.0,1.0,1.0,1.0,1859.0,0.0
9320,8594.0,234.0,245.0,0.0,1.0,13.0,6.0,0.0,1.0,1.0,1.0,126.0,0.0
9321,4813.0,2336.0,172.0,2.0,1.0,43.0,1.0,666.0,0.0,1.0,0.0,5362.0,1.0
9322,6948.0,283.0,376.0,0.0,0.0,17.0,9.0,0.0,1.0,1.0,0.0,1937.0,0.0
9323,9983.0,1388.0,253.0,0.0,1.0,32.0,9.0,477.0,3.0,1.0,0.0,9805.0,1.0
9324,8529.0,286.0,389.0,1.0,1.0,53.0,9.0,4988.0,1.0,1.0,1.0,6146.0,0.0
9325,8833.0,538.0,244.0,2.0,0.0,23.0,10.0,0.0,1.0,1.0,1.0,3064.0,0.0
9326,1418.0,1054.0,250.0,1.0,1.0,17.0,2.0,1856.0,0.0,0.0,1.0,9612.0,1.0
9327,2326.0,1621.0,202.0,2.0,0.0,22.0,2.0,0.0,0.0,1.0,1.0,273.0,0.0
9328,7892.0,1967.0,149.0,1.0,0.0,17.0,7.0,3952.0,1.0,1.0,0.0,9911.0,0.0
9329,247.0,2868.0,272.0,2.0,1.0,17.0,5.0,0.0,1.0,1.0,1.0,3096.0,0.0
9330,8597.0,2102.0,239.0,0.0,1.0,16.0,0.0,0.0,1.0,1.0,1.0,5710.0,0.0
9331,3725.0,2785.0,214.0,1.0,1.0,1.0,8.0,5971.0,0.0,1.0,1.0,5422.0,0.0
9332,2908.0,406.0,319.0,1.0,0.0,44.0,9.0,5322.0,0.0,1.0,0.0,2380.0,1.0
9333,5959.0,241.0,364.0,0.0,0.0,60.0,5.0,3297.0,0.0,1.0,1.0,3764.0,0.0
9334,8471.0,2482.0,250.0,2.0,1.0,7.0,10.0,0.0,1.0,1.0,1.0,9059.0,0.0
9335,6952.0,1782.0,346.0,1.0,1.0,32.0,4.0,3873.0,1.0,1.0,0.0,224.0,0.0
9336,1134.0,2620.0,304.0,0.0,1.0,31.0,9.0,5789.0,0.0,1.0,0.0,6815.0,0.0
9337,9287.0,2098.0,75.0,1.0,0.0,29.0,0.0,1725.0,0.0,1.0,1.0,9191.0,1.0
9338,5026.0,1540.0,167.0,1.0,1.0,40.0,2.0,4987.0,0.0,1.0,1.0,4432.0,0.0
9339,6281.0,1779.0,274.0,2.0,1.0,11.0,1.0,6248.0,1.0,1.0,1.0,3157.0,0.0
9340,1580.0,2775.0,346.0,0.0,1.0,27.0,10.0,0.0,1.0,1.0,0.0,78.0,0.0
9341,5462.0,884.0,263.0,0.0,1.0,11.0,7.0,0.0,1.0,1.0,1.0,7490.0,0.0
9342,5142.0,2541.0,228.0,0.0,0.0,10.0,3.0,0.0,1.0,1.0,0.0,2616.0,0.0
9343,9320.0,674.0,454.0,1.0,0.0,25.0,3.0,5500.0,1.0,1.0,0.0,4898.0,0.0
9344,6161.0,175.0,336.0,0.0,0.0,10.0,2.0,2445.0,0.0,1.0,0.0,5074.0,0.0
9345,7691.0,1794.0,191.0,0.0,1.0,32.0,2.0,5365.0,0.0,1.0,1.0,5866.0,0.0
9346,9595.0,445.0,325.0,0.0,1.0,23.0,9.0,0.0,0.0,1.0,1.0,5672.0,0.0
9347,9493.0,2730.0,269.0,2.0,0.0,18.0,0.0,765.0,0.0,1.0,1.0,9085.0,0.0
9348,9660.0,1615.0,273.0,0.0,0.0,16.0,7.0,1183.0,0.0,0.0,0.0,9011.0,0.0
9349,7318.0,2642.0,410.0,0.0,1.0,25.0,4.0,5775.0,1.0,0.0,0.0,4926.0,0.0
9350,4940.0,1836.0,224.0,2.0,1.0,24.0,4.0,0.0,2.0,0.0,1.0,6030.0,0.0
9351,1592.0,1026.0,327.0,1.0,1.0,45.0,7.0,3488.0,0.0,1.0,1.0,5015.0,0.0
9352,1743.0,1098.0,276.0,0.0,1.0,22.0,8.0,378.0,1.0,1.0,0.0,4943.0,0.0
9353,5123.0,2106.0,279.0,2.0,1.0,19.0,0.0,6206.0,0.0,1.0,1.0,9713.0,0.0
9354,9026.0,412.0,199.0,0.0,1.0,25.0,8.0,0.0,1.0,1.0,1.0,7210.0,0.0
9355,2200.0,1134.0,348.0,2.0,0.0,22.0,8.0,0.0,0.0,1.0,0.0,8337.0,0.0
9356,6769.0,1583.0,7.0,0.0,1.0,24.0,7.0,0.0,0.0,1.0,0.0,3857.0,1.0
9357,9953.0,462.0,27.0,0.0,0.0,28.0,9.0,0.0,0.0,1.0,1.0,4041.0,1.0
9358,6558.0,447.0,446.0,0.0,0.0,11.0,9.0,0.0,1.0,1.0,1.0,2050.0,0.0
9359,1625.0,900.0,254.0,1.0,1.0,25.0,9.0,4839.0,0.0,1.0,0.0,574.0,1.0
9360,4244.0,2719.0,161.0,1.0,1.0,21.0,2.0,4317.0,0.0,0.0,1.0,7498.0,0.0
9361,3023.0,337.0,189.0,1.0,1.0,27.0,2.0,6212.0,1.0,1.0,1.0,8452.0,0.0
9362,5459.0,2122.0,293.0,0.0,1.0,17.0,3.0,4610.0,0.0,1.0,1.0,1839.0,0.0
9363,7320.0,141.0,243.0,2.0,1.0,17.0,3.0,0.0,1.0,1.0,1.0,961.0,0.0
9364,8599.0,876.0,216.0,0.0,0.0,31.0,9.0,3198.0,1.0,1.0,0.0,5162.0,0.0
9365,7499.0,984.0,411.0,0.0,1.0,11.0,9.0,3858.0,0.0,1.0,1.0,6744.0,0.0
9366,3581.0,1751.0,345.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,3488.0,0.0
9367,8779.0,2770.0,238.0,0.0,0.0,22.0,9.0,4630.0,0.0,1.0,0.0,8790.0,1.0
9368,4180.0,1037.0,346.0,0.0,1.0,10.0,8.0,0.0,1.0,1.0,0.0,5346.0,0.0
9369,9197.0,1763.0,327.0,2.0,0.0,21.0,0.0,0.0,0.0,1.0,1.0,2553.0,0.0
9370,6677.0,460.0,170.0,0.0,1.0,25.0,4.0,0.0,3.0,0.0,0.0,908.0,1.0
9371,8663.0,32.0,250.0,0.0,1.0,13.0,9.0,2566.0,0.0,1.0,1.0,1581.0,0.0
9372,8414.0,1260.0,286.0,0.0,1.0,12.0,1.0,520.0,0.0,0.0,1.0,8704.0,0.0
9373,9670.0,6.0,250.0,2.0,0.0,18.0,1.0,0.0,1.0,1.0,0.0,5100.0,0.0
9374,2653.0,2775.0,267.0,2.0,0.0,14.0,5.0,5172.0,0.0,1.0,1.0,1539.0,0.0
9375,3001.0,2429.0,268.0,1.0,1.0,30.0,4.0,3518.0,1.0,1.0,0.0,4105.0,1.0
9376,3633.0,1395.0,176.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,0.0,5567.0,1.0
9377,5746.0,2249.0,193.0,0.0,0.0,8.0,0.0,5216.0,0.0,1.0,0.0,5277.0,0.0
9378,7870.0,1822.0,318.0,2.0,0.0,17.0,1.0,2520.0,1.0,1.0,0.0,635.0,0.0
9379,2390.0,2783.0,299.0,2.0,0.0,8.0,2.0,0.0,1.0,1.0,1.0,4667.0,0.0
9380,1244.0,2711.0,236.0,0.0,1.0,52.0,1.0,1204.0,0.0,0.0,1.0,7293.0,0.0
9381,7597.0,1954.0,374.0,2.0,1.0,27.0,2.0,1062.0,0.0,1.0,1.0,2300.0,0.0
9382,3992.0,398.0,254.0,0.0,0.0,20.0,7.0,150.0,0.0,1.0,1.0,8372.0,0.0
9383,6979.0,403.0,325.0,0.0,0.0,5.0,2.0,1208.0,1.0,0.0,1.0,9300.0,0.0
9384,4818.0,2076.0,380.0,0.0,0.0,39.0,4.0,0.0,0.0,0.0,0.0,4288.0,1.0
9385,7736.0,292.0,296.0,1.0,1.0,26.0,8.0,1259.0,1.0,1.0,1.0,96.0,0.0
9386,4250.0,1751.0,326.0,1.0,0.0,15.0,10.0,1733.0,1.0,1.0,0.0,1138.0,0.0
9387,1139.0,2914.0,133.0,0.0,1.0,14.0,1.0,5125.0,0.0,0.0,0.0,9375.0,0.0
9388,5663.0,1892.0,288.0,2.0,1.0,21.0,5.0,0.0,1.0,1.0,1.0,4990.0,0.0
9389,7639.0,1587.0,147.0,0.0,0.0,14.0,2.0,0.0,0.0,1.0,1.0,3990.0,0.0
9390,2101.0,2456.0,361.0,1.0,0.0,19.0,5.0,2635.0,1.0,1.0,1.0,6649.0,0.0
9391,2935.0,1160.0,455.0,2.0,1.0,43.0,0.0,0.0,1.0,1.0,1.0,4826.0,0.0
9392,208.0,1536.0,141.0,2.0,0.0,21.0,0.0,0.0,1.0,1.0,0.0,4767.0,0.0
9393,4812.0,532.0,279.0,1.0,1.0,25.0,9.0,2508.0,0.0,1.0,0.0,8954.0,1.0
9394,1976.0,2691.0,206.0,1.0,0.0,17.0,8.0,4178.0,0.0,1.0,1.0,9629.0,0.0
9395,9417.0,2684.0,236.0,1.0,1.0,34.0,1.0,455.0,1.0,0.0,1.0,8860.0,0.0
9396,7891.0,2100.0,309.0,2.0,0.0,22.0,2.0,0.0,1.0,1.0,0.0,9986.0,0.0
9397,4273.0,589.0,375.0,0.0,0.0,34.0,7.0,1114.0,1.0,0.0,1.0,3287.0,0.0
9398,7487.0,1236.0,97.0,0.0,0.0,16.0,2.0,0.0,1.0,1.0,1.0,9078.0,0.0
9399,7144.0,2661.0,303.0,0.0,1.0,21.0,5.0,502.0,0.0,1.0,1.0,1236.0,0.0
9400,728.0,1465.0,248.0,0.0,0.0,13.0,3.0,1459.0,0.0,0.0,0.0,1036.0,0.0
9401,1422.0,2848.0,314.0,1.0,0.0,28.0,4.0,2832.0,0.0,0.0,0.0,3789.0,1.0
9402,4336.0,2641.0,419.0,1.0,1.0,51.0,3.0,7.0,0.0,1.0,1.0,5550.0,0.0
9403,5196.0,997.0,247.0,0.0,0.0,18.0,6.0,0.0,0.0,1.0,0.0,8216.0,0.0
9404,9060.0,1863.0,204.0,2.0,0.0,25.0,5.0,0.0,1.0,0.0,0.0,5280.0,0.0
9405,9688.0,518.0,184.0,0.0,1.0,18.0,7.0,0.0,0.0,1.0,1.0,2752.0,1.0
9406,7112.0,674.0,459.0,0.0,1.0,13.0,6.0,4244.0,1.0,1.0,1.0,8949.0,0.0
9407,3453.0,1551.0,28.0,2.0,0.0,9.0,2.0,3343.0,0.0,0.0,1.0,6759.0,0.0
9408,8070.0,1046.0,249.0,0.0,1.0,37.0,10.0,4280.0,0.0,1.0,0.0,56.0,0.0
9409,999.0,1974.0,179.0,2.0,1.0,16.0,10.0,0.0,1.0,0.0,1.0,9182.0,0.0
9410,6767.0,2493.0,249.0,1.0,0.0,28.0,5.0,2192.0,1.0,1.0,0.0,7799.0,0.0
9411,9225.0,915.0,298.0,1.0,0.0,22.0,4.0,517.0,3.0,1.0,0.0,5973.0,1.0
9412,6369.0,505.0,334.0,0.0,1.0,8.0,6.0,1489.0,0.0,0.0,0.0,6715.0,0.0
9413,6889.0,2051.0,360.0,0.0,0.0,26.0,10.0,0.0,1.0,1.0,0.0,8518.0,0.0
9414,2643.0,2630.0,153.0,2.0,0.0,35.0,9.0,0.0,0.0,1.0,0.0,6299.0,1.0
9415,7372.0,1251.0,377.0,1.0,0.0,25.0,2.0,4025.0,1.0,0.0,0.0,934.0,0.0
9416,9195.0,1714.0,257.0,1.0,1.0,19.0,6.0,4224.0,0.0,1.0,0.0,4343.0,0.0
9417,3618.0,1242.0,186.0,2.0,0.0,15.0,0.0,0.0,1.0,1.0,0.0,2864.0,0.0
9418,3111.0,226.0,248.0,2.0,0.0,9.0,2.0,0.0,0.0,1.0,1.0,4129.0,0.0
9419,9314.0,2601.0,295.0,1.0,1.0,8.0,1.0,125.0,0.0,1.0,1.0,3933.0,0.0
9420,2849.0,1369.0,266.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,272.0,0.0
9421,937.0,345.0,222.0,0.0,1.0,16.0,5.0,5080.0,0.0,1.0,0.0,2177.0,0.0
9422,8544.0,1290.0,310.0,0.0,1.0,15.0,9.0,5281.0,0.0,1.0,0.0,9517.0,0.0
9423,7648.0,1812.0,187.0,2.0,0.0,10.0,8.0,5848.0,0.0,1.0,0.0,8902.0,0.0
9424,4021.0,1587.0,298.0,0.0,0.0,22.0,1.0,0.0,1.0,1.0,1.0,5991.0,0.0
9425,4725.0,2083.0,296.0,2.0,0.0,54.0,4.0,0.0,1.0,1.0,1.0,2463.0,0.0
9426,4389.0,454.0,108.0,2.0,0.0,35.0,1.0,431.0,1.0,0.0,0.0,7272.0,1.0
9427,727.0,2081.0,302.0,2.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,4081.0,0.0
9428,7490.0,495.0,346.0,0.0,0.0,52.0,9.0,879.0,1.0,1.0,1.0,2083.0,0.0
9429,463.0,2033.0,260.0,0.0,0.0,14.0,8.0,5105.0,0.0,1.0,1.0,4378.0,0.0
9430,1031.0,1177.0,362.0,0.0,1.0,15.0,5.0,3440.0,1.0,1.0,1.0,4122.0,0.0
9431,1308.0,690.0,132.0,2.0,0.0,6.0,5.0,6109.0,0.0,0.0,1.0,7766.0,0.0
9432,320.0,538.0,67.0,1.0,0.0,10.0,0.0,6103.0,1.0,1.0,1.0,483.0,0.0
9433,648.0,788.0,252.0,0.0,1.0,21.0,7.0,0.0,1.0,1.0,1.0,8505.0,0.0
9434,6709.0,2300.0,247.0,2.0,0.0,16.0,7.0,0.0,1.0,0.0,0.0,210.0,0.0
9435,2780.0,1572.0,294.0,1.0,1.0,20.0,0.0,2518.0,1.0,1.0,1.0,5110.0,0.0
9436,8203.0,2205.0,293.0,0.0,1.0,20.0,4.0,0.0,2.0,1.0,0.0,3743.0,0.0
9437,9568.0,537.0,279.0,0.0,0.0,9.0,5.0,553.0,0.0,1.0,1.0,1278.0,0.0
9438,2992.0,1878.0,310.0,1.0,1.0,45.0,3.0,3270.0,2.0,0.0,0.0,7270.0,1.0
9439,5054.0,2054.0,314.0,0.0,0.0,13.0,3.0,5016.0,0.0,1.0,1.0,2872.0,0.0
9440,702.0,2446.0,202.0,2.0,1.0,9.0,10.0,0.0,2.0,0.0,0.0,4741.0,1.0
9441,5489.0,2891.0,260.0,0.0,0.0,15.0,0.0,1356.0,0.0,1.0,0.0,5460.0,0.0
9442,1611.0,30.0,350.0,0.0,1.0,19.0,9.0,1976.0,1.0,1.0,1.0,7507.0,0.0
9443,4849.0,491.0,205.0,1.0,1.0,36.0,1.0,3513.0,0.0,1.0,1.0,6029.0,1.0
9444,8660.0,2007.0,190.0,1.0,1.0,23.0,2.0,3914.0,1.0,1.0,1.0,2156.0,0.0
9445,6656.0,2254.0,298.0,2.0,0.0,10.0,5.0,1256.0,0.0,1.0,0.0,321.0,1.0
9446,580.0,915.0,153.0,0.0,1.0,12.0,4.0,390.0,0.0,0.0,1.0,6379.0,0.0
9447,9781.0,71.0,327.0,0.0,0.0,23.0,1.0,0.0,1.0,0.0,1.0,1356.0,1.0
9448,2491.0,878.0,192.0,1.0,1.0,17.0,8.0,5412.0,1.0,1.0,0.0,2066.0,0.0
9449,1968.0,2864.0,272.0,1.0,1.0,10.0,8.0,3523.0,1.0,1.0,1.0,4390.0,0.0
9450,8746.0,2825.0,275.0,1.0,1.0,15.0,2.0,3577.0,0.0,1.0,0.0,4079.0,0.0
9451,226.0,322.0,133.0,2.0,1.0,11.0,3.0,5781.0,0.0,1.0,0.0,139.0,1.0
9452,7295.0,1895.0,208.0,0.0,1.0,9.0,5.0,0.0,1.0,1.0,0.0,1494.0,0.0
9453,8139.0,410.0,276.0,0.0,1.0,9.0,7.0,5710.0,0.0,1.0,1.0,7501.0,0.0
9454,6959.0,1558.0,336.0,0.0,1.0,34.0,0.0,0.0,1.0,1.0,1.0,5934.0,0.0
9455,1482.0,2297.0,298.0,2.0,0.0,37.0,4.0,0.0,1.0,1.0,1.0,2886.0,0.0
9456,6310.0,593.0,248.0,0.0,1.0,21.0,6.0,5435.0,0.0,1.0,0.0,1489.0,0.0
9457,9291.0,1408.0,287.0,0.0,1.0,10.0,2.0,2302.0,0.0,1.0,1.0,2901.0,0.0
9458,3961.0,1129.0,132.0,0.0,1.0,18.0,8.0,5761.0,1.0,1.0,0.0,7774.0,0.0
9459,2963.0,2002.0,259.0,0.0,0.0,29.0,9.0,0.0,0.0,1.0,0.0,9391.0,0.0
9460,584.0,1423.0,353.0,2.0,1.0,17.0,7.0,0.0,1.0,1.0,1.0,2109.0,0.0
9461,6528.0,1250.0,306.0,0.0,1.0,22.0,4.0,0.0,1.0,0.0,1.0,1298.0,0.0
9462,6873.0,654.0,409.0,2.0,0.0,28.0,6.0,0.0,1.0,1.0,0.0,8583.0,0.0
9463,5962.0,2147.0,273.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,1.0,1744.0,0.0
9464,8819.0,1040.0,349.0,0.0,1.0,21.0,9.0,0.0,1.0,1.0,0.0,931.0,0.0
9465,9980.0,850.0,444.0,0.0,0.0,38.0,2.0,0.0,1.0,1.0,1.0,1948.0,0.0
9466,1064.0,564.0,168.0,0.0,1.0,34.0,0.0,0.0,0.0,1.0,0.0,6474.0,1.0
9467,6774.0,1803.0,285.0,2.0,1.0,18.0,1.0,692.0,0.0,1.0,0.0,5701.0,0.0
9468,2881.0,464.0,222.0,1.0,0.0,27.0,0.0,5006.0,1.0,1.0,0.0,1706.0,0.0
9469,4350.0,980.0,322.0,0.0,0.0,7.0,4.0,3292.0,0.0,1.0,1.0,2771.0,0.0
9470,5174.0,1761.0,360.0,1.0,0.0,10.0,10.0,4318.0,1.0,1.0,1.0,2269.0,0.0
9471,8435.0,2825.0,132.0,0.0,1.0,4.0,0.0,3502.0,0.0,1.0,1.0,6262.0,0.0
9472,525.0,1887.0,384.0,1.0,0.0,56.0,0.0,5838.0,0.0,1.0,1.0,6767.0,0.0
9473,4999.0,89.0,217.0,2.0,1.0,27.0,4.0,0.0,1.0,0.0,0.0,1809.0,1.0
9474,2608.0,2595.0,282.0,0.0,1.0,33.0,8.0,567.0,1.0,1.0,1.0,8601.0,0.0
9475,2162.0,1888.0,225.0,0.0,1.0,28.0,2.0,0.0,1.0,1.0,0.0,6881.0,0.0
9476,223.0,1411.0,259.0,1.0,0.0,30.0,7.0,4712.0,0.0,1.0,0.0,2842.0,0.0
9477,1041.0,1488.0,264.0,0.0,0.0,23.0,5.0,0.0,0.0,0.0,0.0,1800.0,1.0
9478,3422.0,230.0,391.0,1.0,0.0,35.0,1.0,643.0,0.0,1.0,0.0,9160.0,1.0
9479,1210.0,2867.0,390.0,2.0,1.0,17.0,1.0,0.0,1.0,0.0,0.0,2063.0,0.0
9480,5800.0,1811.0,202.0,0.0,0.0,15.0,0.0,1296.0,0.0,1.0,0.0,9971.0,0.0
9481,1901.0,482.0,114.0,2.0,1.0,17.0,8.0,2946.0,0.0,1.0,0.0,4548.0,0.0
9482,1323.0,884.0,316.0,0.0,1.0,22.0,1.0,0.0,1.0,1.0,0.0,708.0,1.0
9483,4407.0,2846.0,301.0,0.0,0.0,18.0,3.0,565.0,0.0,0.0,1.0,8925.0,0.0
9484,2216.0,306.0,422.0,1.0,1.0,12.0,1.0,2908.0,0.0,0.0,1.0,4286.0,0.0
9485,3597.0,2629.0,459.0,2.0,1.0,19.0,0.0,902.0,0.0,1.0,0.0,5509.0,0.0
9486,1547.0,2391.0,362.0,0.0,1.0,14.0,6.0,6189.0,0.0,1.0,1.0,8077.0,0.0
9487,4277.0,2695.0,459.0,2.0,0.0,14.0,5.0,0.0,0.0,1.0,1.0,204.0,0.0
9488,3728.0,1756.0,280.0,2.0,1.0,14.0,6.0,3555.0,1.0,1.0,1.0,7366.0,0.0
9489,8500.0,1551.0,400.0,0.0,0.0,15.0,3.0,0.0,0.0,1.0,1.0,7256.0,1.0
9490,3549.0,2882.0,233.0,0.0,1.0,62.0,3.0,0.0,0.0,1.0,1.0,3271.0,0.0
9491,2119.0,2803.0,258.0,0.0,0.0,17.0,4.0,2225.0,0.0,1.0,1.0,9613.0,0.0
9492,8379.0,2317.0,341.0,1.0,0.0,30.0,4.0,1795.0,0.0,1.0,0.0,6057.0,1.0
9493,2054.0,2653.0,273.0,0.0,0.0,18.0,0.0,1841.0,0.0,1.0,1.0,7342.0,0.0
9494,4919.0,2532.0,398.0,1.0,1.0,25.0,8.0,3169.0,1.0,0.0,1.0,7453.0,1.0
9495,7908.0,2868.0,289.0,0.0,1.0,15.0,0.0,6260.0,0.0,1.0,0.0,8207.0,0.0
9496,7641.0,551.0,310.0,0.0,1.0,19.0,1.0,0.0,1.0,1.0,0.0,8164.0,0.0
9497,2043.0,1272.0,293.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,7276.0,0.0
9498,5455.0,1807.0,195.0,0.0,0.0,34.0,6.0,4882.0,0.0,1.0,1.0,3342.0,0.0
9499,5403.0,1278.0,131.0,1.0,0.0,7.0,5.0,1190.0,1.0,1.0,0.0,5171.0,0.0
9500,3188.0,1997.0,348.0,2.0,0.0,9.0,8.0,1509.0,0.0,1.0,1.0,5370.0,0.0
9501,2719.0,1217.0,444.0,1.0,1.0,0.0,2.0,5012.0,0.0,1.0,1.0,5903.0,0.0
9502,4831.0,1837.0,399.0,2.0,1.0,11.0,3.0,56.0,1.0,1.0,1.0,9482.0,0.0
9503,5319.0,1378.0,280.0,0.0,0.0,30.0,6.0,3183.0,0.0,0.0,1.0,3282.0,0.0
9504,1022.0,1570.0,169.0,0.0,0.0,26.0,5.0,5034.0,0.0,1.0,0.0,4932.0,0.0
9505,217.0,2654.0,260.0,0.0,1.0,10.0,10.0,566.0,0.0,1.0,1.0,3695.0,0.0
9506,3805.0,2751.0,291.0,0.0,1.0,51.0,6.0,0.0,1.0,0.0,1.0,7519.0,0.0
9507,6539.0,693.0,417.0,0.0,1.0,23.0,0.0,0.0,0.0,1.0,1.0,3979.0,0.0
9508,2094.0,1573.0,253.0,2.0,1.0,8.0,8.0,1343.0,1.0,1.0,1.0,6970.0,0.0
9509,1731.0,1258.0,297.0,0.0,1.0,11.0,1.0,0.0,1.0,1.0,0.0,7751.0,0.0
9510,6814.0,1359.0,226.0,0.0,0.0,8.0,2.0,5963.0,1.0,0.0,1.0,8433.0,0.0
9511,3456.0,2880.0,347.0,0.0,1.0,15.0,4.0,1125.0,0.0,1.0,0.0,5316.0,0.0
9512,2063.0,2655.0,272.0,0.0,1.0,27.0,5.0,714.0,0.0,1.0,1.0,2386.0,0.0
9513,22.0,2604.0,124.0,0.0,1.0,30.0,5.0,4038.0,0.0,0.0,1.0,7438.0,1.0
9514,7.0,2279.0,454.0,0.0,0.0,10.0,9.0,0.0,1.0,1.0,1.0,2765.0,0.0
9515,9089.0,2661.0,248.0,2.0,1.0,20.0,9.0,4120.0,0.0,1.0,1.0,4078.0,0.0
9516,8193.0,2334.0,166.0,0.0,0.0,14.0,3.0,3511.0,0.0,1.0,1.0,3461.0,0.0
9517,6907.0,1023.0,152.0,1.0,1.0,19.0,8.0,4881.0,1.0,1.0,1.0,5920.0,0.0
9518,5967.0,145.0,194.0,1.0,1.0,26.0,0.0,5906.0,0.0,1.0,1.0,5627.0,0.0
9519,8668.0,1541.0,219.0,0.0,0.0,9.0,2.0,0.0,1.0,1.0,0.0,732.0,0.0
9520,4303.0,2057.0,336.0,1.0,0.0,0.0,2.0,1177.0,1.0,1.0,0.0,6333.0,0.0
9521,3781.0,410.0,149.0,2.0,0.0,22.0,8.0,0.0,1.0,1.0,0.0,189.0,0.0
9522,3928.0,202.0,27.0,0.0,1.0,17.0,7.0,0.0,1.0,1.0,1.0,4442.0,0.0
9523,8970.0,221.0,269.0,0.0,0.0,14.0,0.0,2756.0,0.0,1.0,0.0,4222.0,0.0
9524,6973.0,2348.0,459.0,1.0,1.0,20.0,5.0,5243.0,0.0,1.0,0.0,3881.0,0.0
9525,5343.0,1547.0,227.0,0.0,0.0,28.0,6.0,5419.0,0.0,1.0,0.0,6047.0,1.0
9526,3987.0,470.0,251.0,1.0,1.0,0.0,5.0,2467.0,1.0,0.0,1.0,514.0,0.0
9527,4685.0,805.0,459.0,0.0,0.0,22.0,9.0,1570.0,0.0,1.0,1.0,8194.0,1.0
9528,713.0,1551.0,348.0,0.0,1.0,16.0,9.0,0.0,0.0,1.0,0.0,2988.0,0.0
9529,3820.0,2422.0,117.0,0.0,0.0,23.0,0.0,0.0,1.0,1.0,1.0,4725.0,0.0
9530,711.0,307.0,276.0,0.0,1.0,23.0,6.0,0.0,1.0,0.0,0.0,8348.0,0.0
9531,6054.0,2899.0,350.0,0.0,0.0,42.0,5.0,0.0,0.0,1.0,1.0,1917.0,0.0
9532,3115.0,2587.0,201.0,0.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,4555.0,0.0
9533,6715.0,673.0,260.0,1.0,0.0,27.0,6.0,850.0,0.0,1.0,0.0,4287.0,1.0
9534,9198.0,221.0,382.0,2.0,1.0,34.0,2.0,0.0,1.0,1.0,0.0,2829.0,0.0
9535,607.0,2892.0,459.0,2.0,1.0,23.0,8.0,4312.0,0.0,1.0,1.0,8759.0,0.0
9536,2630.0,741.0,159.0,1.0,0.0,24.0,10.0,3983.0,0.0,1.0,0.0,3126.0,1.0
9537,8601.0,792.0,392.0,0.0,1.0,22.0,6.0,0.0,1.0,1.0,0.0,5515.0,0.0
9538,276.0,2427.0,386.0,0.0,1.0,11.0,2.0,0.0,1.0,1.0,0.0,6242.0,0.0
9539,971.0,1028.0,268.0,0.0,1.0,11.0,6.0,3486.0,0.0,1.0,1.0,2807.0,1.0
9540,2733.0,2825.0,336.0,1.0,1.0,28.0,3.0,2801.0,3.0,1.0,0.0,6556.0,1.0
9541,4135.0,847.0,212.0,0.0,1.0,20.0,8.0,145.0,0.0,1.0,1.0,9565.0,0.0
9542,2172.0,1974.0,253.0,2.0,1.0,19.0,9.0,0.0,1.0,1.0,1.0,4835.0,0.0
9543,1889.0,215.0,256.0,0.0,0.0,17.0,6.0,2585.0,0.0,0.0,1.0,6150.0,0.0
9544,6513.0,2675.0,257.0,1.0,0.0,19.0,0.0,4727.0,1.0,1.0,0.0,2825.0,0.0
9545,169.0,1678.0,330.0,2.0,1.0,39.0,1.0,0.0,0.0,1.0,1.0,9780.0,0.0
9546,8461.0,529.0,133.0,0.0,1.0,11.0,7.0,0.0,1.0,1.0,1.0,5300.0,0.0
9547,4661.0,1743.0,235.0,0.0,0.0,16.0,3.0,0.0,1.0,1.0,1.0,1861.0,0.0
9548,7708.0,1736.0,178.0,0.0,1.0,25.0,7.0,0.0,1.0,1.0,0.0,2575.0,0.0
9549,8268.0,492.0,187.0,2.0,1.0,18.0,1.0,5727.0,1.0,1.0,0.0,7105.0,0.0
9550,6236.0,849.0,378.0,0.0,0.0,22.0,9.0,4397.0,0.0,1.0,1.0,2477.0,0.0
9551,4905.0,1675.0,303.0,1.0,1.0,13.0,4.0,4959.0,1.0,1.0,0.0,1273.0,0.0
9552,8244.0,2389.0,273.0,0.0,0.0,23.0,5.0,0.0,0.0,1.0,1.0,7633.0,0.0
9553,9751.0,1081.0,255.0,0.0,1.0,20.0,7.0,0.0,1.0,1.0,0.0,83.0,0.0
9554,1109.0,630.0,388.0,0.0,0.0,11.0,3.0,59.0,2.0,1.0,0.0,6429.0,1.0
9555,3562.0,503.0,391.0,1.0,0.0,54.0,5.0,5348.0,0.0,1.0,0.0,135.0,1.0
